label,text
1,"['asal', 'pekanbaru', 'bicara', 'masakan', 'padang', 'enak', 'masakan', 'padang', 'jakarta', 'banyak', 'masakan', 'padang', 'modifikasi', 'lidah', 'masyarakat', 'kantor', 'rumah', 'makan', 'padang', 'lumayan', 'puas', 'rindu', 'cita', 'asli', 'padang', 'hehehe']"
0,"['temu', 'anies', 'sandi', 'sudirman', 'said', 'bahas', 'final', 'tim', 'gubernur', 'mantan', 'ketua', 'tim', 'sinkronisasi', 'anies', 'sandi', 'sudirman', 'said', 'sambang', 'balai', 'kota', 'bahas', 'final', 'tim', 'gubernur', 'anies', 'baswedan']"
1,"['orang', 'orang', 'pks', 'kualitas', 'kampanye', 'negatif', 'perintah']"
2,"['kampung', 'daun', 'milik', 'suasana', 'nyaman', 'gunung', 'makan', 'siang', 'makan', 'malam', 'kampung', 'daun', 'romantis', 'tani', 'gemericik', 'air', 'suasana', 'hijau', 'cuaca', 'sejuk', 'makan', 'khas', 'sunda', 'indonesia', 'makan', 'steak', 'cicip', 'menu', 'istimewa', 'nasi', 'timbel', 'nasi', 'campur', 'sunda', 'cocok', 'makan', 'serabi', 'tani', 'minum', 'bajigur', 'hangat', 'suasana']"
2,"['jokowi', 'suka', 'sebar', 'isu', 'bohong']"
2,"['cinta', 'banget', 'produk', 'negeri', 'keren', 'modis', 'kualitas', 'jangkau']"
2,"['blackblack', 'keren', 'pakai', 'olahraga', 'aktifitas', 'mantap']"
2,"['terima', 'kasih', 'jasa', 'puas', 'layan', 'ramah', 'damping', 'keren', 'senang']"
1,"['orang', 'papua', 'biadab', 'bom', 'ada', 'kacau', 'susah', 'orang']"
2,"['nongkrong', 'cantik', 'enak', 'luas', 'suasana', 'oke', 'kemarin', 'coba', 'kopi', 'pesan', 'goulash', 'soup', 'salmon', 'steak', 'chicken', 'steak', 'goulash', 'enak', 'steak', 'not', 'harga', 'mahal', 'situ', 'enak', 'but', 'oke', 'nongkrong', 'minum', 'kopi', 'meter']"
2,"['warung', 'roti', 'letak', 'daerah', 'gardu', 'jati', 'sedia', 'aneka', 'roti', 'bakar', 'porsi', 'pisang', 'bakar', 'bubur', 'ayam', 'lengkap', 'menu', 'bubur', 'ayam', 'kampung', 'gurih', 'goda', 'patut', 'coba']"
2,"['steak', 'puluh', 'bandung', 'sohor', 'zaman', 'bandung', 'steak', 'luncur', 'stand', 'banget', 'jalan', 'setiabudi', 'suis', 'butcher', 'steak', 'house', 'setiabudi', 'jalan', 'setiabudi', 'no', 'bandung', 'telepon', 'fax', 'steak', 'enak', 'banget']"
2,"['sekitar', 'setiabudi', 'resto', 'kafe', 'dll', 'kali', 'coba', 'hitam', 'romantiuc', 'coba', 'iga', 'konro', 'menu', 'masakan', 'westrn', 'indonesia', 'asia', 'harga', 'murah', 'jangkau', 'anakanak', 'muda']"
1,"['enak', 'selera', 'ubah', 'tahan', 'tradisi', 'layan', 'suasa', 'restoran', 'jaga', 'tingkat', 'tinggal', 'zaman']"
2,"['bandung', 'mampir', 'lomie', 'karuhun', 'lokasi', 'strategis', 'pinggir', 'jalan', 'pasir', 'kaliki', 'enak', 'kuah', 'kental', 'lupa', 'pakai', 'sambal', 'jeruk', 'harga', 'mahal', 'top']"
2,"['restoran', 'pemadnagan', 'indah', 'penataaan', 'meja', 'makan', 'sungguh', 'beranta', 'timbul', 'kesan', 'restoran', 'tara', 'kafe', 'lounge', 'harga', 'standar', 'standar']"
2,"['salah', 'mi', 'legendaris', 'bandung', 'tap', 'alami', 'ubah', 'bangun', 'tua', 'rumah', 'suka', 'mi', 'yamin', 'asin', 'mie', 'lembut', 'home', 'kuah', 'kaldu', 'gurih']"
0,"['minimal', 'mohon', 'bantu', 'order', 'ambil', 'berng', 'driver', 'gojek', 'status', 'proses', 'antar']"
2,['kagum']
1,['hebat']
2,"['kali', 'bandung', 'lupa', 'mampir', 'steak', 'enak', 'empuk', 'murah', 'original', 'lidah', 'indonesia', 'coba', 'tenderloin', 'steak', 'potato', 'ala', 'suis', 'jamin', 'tagih']"
1,"['beli', 'cimory', 'indomaret', 'kadaluarsa', 'kacau']"
1,"['negara', 'khilafah', 'beda', 'salat', 'bunuh', 'bunuh']"
2,"['istri', 'anak', 'garagara', 'ulas', 'inet', 'jalan', 'riau', 'persis', 'bahan', 'outlet', 'cascade', 'heritage', 'dekorasi', 'homy', 'duduk', 'luas', 'jarak', 'meja', 'jauh', 'nyaman', 'obrol', 'ketawaketawa', 'protes', 'khas', 'coffee', 'and', 'cake']"
2,"['lumayan', 'romantis', 'bawa', 'pasang', 'pas', 'malam', 'gerimis', 'pandang', 'oke', 'sayang', 'banget', 'siapsiap', 'bawa', 'kamera', 'seragam', 'layan', 'ganti', 'deh', 'pikir', 'security', 'layan', 'ronde', 'enak', 'pesan', 'makan', 'lupa', 'order', 'dapur']"
1,"['susah', 'orang', 'primitif', 'tolikara', 'papua', 'bodoh', 'orang', 'salat', 'id', 'bubar', 'hitam', 'tolol', 'tolikara']"
1,"['kaum', 'babi', 'sebut', 'ketua', 'komnas', 'ham', 'natalius', 'pigai', 'monyet', 'manusia', 'hitam', 'garagara', 'bela', 'habib', 'rizieq', 'komnas', 'serang', 'fahri', 'hamzah', 'kaum', 'babi', 'mujimuji', 'komnas', 'ham', 'dasar', 'jilat']"
1,"['pdip', 'partai', 'korup', 'percaya']"
2,"['bingung', 'ragu', 'gabung', 'pilih', 'manfaat', 'dapat']"
1,"['barang', 'sayang', 'sasar', 'papua', 'modus', 'tipu']"
0,"['prediksi', 'persija', 'jakarta', 'vs', 'psis', 'semarang', 'september']"
2,"['letak', 'daerah', 'dingin', 'pandang', 'bagus', 'unjung', 'nikmat', 'galeri', 'kayu', 'ukir', 'berfotofoto', 'luas', 'nyaman', 'pesan', 'minum', 'hot', 'chocolate', 'hazelnut', 'cokelat', 'pekat', 'enak', 'rekomendasi', 'pasang', 'suasana', 'romantis']"
1,"['kasihan', 'polling', 'denny', 'siregar', 'cebong', 'girang', 'sayang', 'pupus', 'kalah', 'telak', 'jokowi', 'polling', 'denny']"
2,"['makan', 'sahabat', 'dompet', 'makan', 'sedia', 'masakan', 'sunda', 'suasana', 'makan', 'kental', 'adat', 'sunda', 'kunjung', 'makan', 'siang', 'makan', 'siang', 'orangorang', 'makan', 'makan', 'pas', 'lidah', 'harga', 'sahabat', 'makan', 'ramai', 'kunjung', 'unjung']"
2,"['mata', 'pandang', 'flash', 'sale', 'enak']"
2,"['kali', 'nama', 'bb', 'cream', 'concealer', 'seumurumur', 'pakai', 'honetsly', 'jatuh', 'cinta', 'bb', 'cream', 'pixy', 'beauty', 'benefits', 'bagus', 'banget']"
2,"['bandung', 'cicip', 'jenis', 'makan', 'coba', 'stand', 'makan', 'sedia', 'bingung', 'tentu', 'pilih', 'makan', 'harga', 'jangkau', 'lupa', 'bawa', 'payung', 'hujan', 'basah', 'parkir', 'stand', 'makan']"
2,"['pilih', 'restoran', 'menumenu', 'makan', 'indonesia', 'eropa', 'harga', 'jangkau', 'porsi', 'kenyang', 'saatsaat', 'malam', 'minggu', 'buka', 'puasa', 'baik', 'meja', 'banding', 'balik', 'konsumen']"
2,"['roti', 'enak', 'banget', 'ice', 'cream', 'enak', 'lokasi', 'jalan', 'braga', 'nyaman', 'asik', 'hang', 'out', 'teman', 'kolega', 'rekomendasi', 'banget']"
1,"['allah', 'sadis', 'anies', 'begini', 'anies', 'jabat', 'negara', 'tuan', 'rumah', 'jakarta', 'sadis', 'biadab', 'rezim', 'pilih', 'pdip', 'partai', 'dukung', 'nista', 'agama']"
2,"['libur', 'bandung', 'jauhjauh', 'nama', 'kuliner', 'henti', 'bakso', 'boedjangan', 'area', 'kelapa', 'gading', 'jakarta', 'bandung', 'seba', 'hehehe', 'jamjam', 'sarap', 'ramai', 'langsung', 'duduk']"
1,"['biar', 'bangun', 'sungai', 'jalan', 'rshs', 'mnj', 'pasar', 'ciroyom', 'cc', 'aneh']"
2,"['ajak', 'teman', 'kuliah', 'bandung', 'ajak', 'cabe', 'rawit', 'unpar', 'beda', 'letak', 'strategis', 'jalan', 'dago', 'milik', 'pilih', 'menu', 'suasana', 'nyaman', 'dukung', 'duduk', 'obrol', 'makan', 'minum', 'kualitas', 'makan', 'minum', 'enak']"
2,"['suka', 'minum', 'merah', 'riah', 'enak', 'manis', 'pas', 'aneka', 'ragam', 'jenis', 'minum', 'favorit', 'es', 'teh', 'manis', 'lidah', 'ndeso', 'kali', 'hehehe']"
0,"['bakar', 'hutan', 'sumbing', 'luas']"
2,"['mal', 'lengkap', 'nikmat', 'keluarga', 'sedia', 'geraigerai', 'pakai', 'bermerk', 'makan', 'area', 'main', 'ice', 'skating']"
2,"['tipikal', 'kafe', 'jakarta', 'dominan', 'kayu', 'oke', 'nongkrong', 'makan', 'mes', 'pasta', 'aglio', 'olio', 'standard']"
1,['takut']
2,"['film', 'action', 'jamin', 'bosan', 'hyung']"
1,"['komikus', 'bayar', 'perlu', 'politik']"
2,"['sanpachi', 'mayfair', 'building', 'beda', 'menu', 'daging', 'babi', 'sanpachi', 'sedia', 'menu', 'harga', 'murah', 'banding', 'suasana', 'enak']"
2,"['pilih', 'es', 'krim', 'rhum', 'raisin', 'rasa', 'sensasi', 'hangat', 'aroma', 'rhum', 'sayang', 'kandung', 'alcohol', 'nyaman', 'dudukduduk', 'sambal', 'minum', 'the', 'layan', 'ramah', 'sigap', 'salah', 'resto', 'tua', 'bandung', 'turisturis', 'bule', 'tua', 'mampir', 'muda']"
0,"['registrasi', 'sms']"
2,"['rumah', 'makan', 'sari', 'raos', 'bersih', 'nyaman', 'milik', 'layan', 'staff', 'ramah', 'ramah', 'khas', 'orang', 'sunda', 'menu', 'makan', 'variatif', 'masakan', 'ala', 'khas', 'sunda', 'cita', 'enak', 'harga', 'jangkau']"
1,"['wifi', 'eror', 'makan', 'minum', 'mahal', 'lumpiah', 'goreng', 'asin', 'teh', 'susu', 'enak', 'pesan']"
2,"['coba', 'makan', 'bento', 'porsi', 'pilih', 'bento', 'agam', 'salmon', 'ayam', 'daging', 'sapi', 'hidang', 'tutup', 'pesan', 'es', 'strawberry']"
2,"['sore', 'keluarga', 'suasana', 'nyaman', 'pandang', 'alam', 'sejuk', 'udara', 'kemarin', 'coba', 'minum', 'leci', 'yougurt', 'pisang', 'goreng', 'coklat', 'menu', 'coba', 'enak']"
2,"['ragam', 'makan', 'bilang', 'temu', 'restoran', 'sunda', 'suasana', 'lumayan', 'kurang', 'penat', 'akibat', 'rutinitas', 'seharisehari', 'long', 'weekend', 'mending', 'deh', 'duduk', 'rebut', 'atur', 'antri']"
2,"['enak', 'banget', 'siniii', 'makan', 'kuah', 'bakar', 'goreng', 'appetizer', 'soup', 'main', 'course', 'makan', 'tutup', 'makan', 'panas', 'makan', 'dingin', 'seafood', 'non', 'seafood', 'sayur', 'lengkap']"
2,"['khusus', 'makan', 'steak', 'veget', 'nyaman', 'lamalama', 'alias', 'nongkrong', 'cocok', 'senang', 'makan', 'daging']"
2,"['ragu', 'jokowi', 'presiden', 'indonesia', 'cinta', 'rakyat']"
2,"['nikmat', 'iga', 'iga', 'garang', 'asam', 'gigle', 'box', 'nikmat', 'segar', 'kuah', 'asam', 'perut', 'lapar', 'bahagia', 'hahahha', 'doyan', 'banget', 'banget', 'suka', 'bakar', 'iga']"
0,"['ketua', 'dpr', 'agresivitas', 'utang', 'kontrol']"
2,"['restoran', 'konsep', 'openair', 'kota', 'bandung', 'nikmat', 'pandang', 'udara', 'buka']"
0,"['pasang', 'foto', 'edit', 'rizieq', 'pakai', 'topi', 'santa', 'claus', 'adek', 'armando', 'polisi']"
1,"['cucu', 'mantan', 'dirut', 'pertamina', 'era', 'suharto', 'harta', 'hasil', 'korupsi', 'bermewahmewah', 'hasil', 'korupsi', 'negara', 'budaya', 'malu', 'makan', 'hasil', 'korupsi']"
2,"['banget', 'jalan', 'masuk', 'rada', 'seram', 'malam', 'hihi', 'the', 'peak', 'suasana', 'romantis', 'pesan', 'steak', 'mix', 'sosis', 'ikan', 'daging', 'enak']"
1,"['malu', 'minder', 'wni', 'situ', 'pindah', 'negara', 'repot', 'malu', 'tinggal', 'indonesia', 'otak', 'oon', 'dasar']"
2,"['serta', 'keluarga', 'makan', 'saran', 'coba', 'makan', 'retaurant', 'keluarga', 'mes', 'coba', 'pesan', 'simpul', 'ambil', 'makan', 'restoran', 'perfect', 'awesome', 'absolutely', 'bagus', 'enak', 'banget', 'kepiting', 'telur', 'asin', 'nikmat', 'cangkangcangkang', 'kepiting', 'porsi', 'banyak', 'keluarga']"
0,"['editor', 'national', 'geographic', 'indonesia']"
2,"['hanamasa', 'usung', 'konsep', 'ala', 'makan', 'dapat', 'harga', 'kisar', 'ribu', 'pilih', 'grill', 'beef', 'chicken', 'seafood', 'pilih', 'suki', 'bagus', 'nongkrong', 'bareng', 'teman']"
2,"['mi', 'naripan', 'kenal', 'enak', 'porsi', 'lumayan', 'harga', 'mahal', 'tengah', 'sesuai']"
2,"['oke', 'parkir', 'kadang', 'jalan', 'jaga', 'pas', 'ramai', 'mobil', 'pesan', 'soto', 'ayam', 'lumayan', 'pesan', 'nasi', 'merah', 'oke']"
1,"['tadi', 'tarik', 'uang', 'atm', 'bni', 'tamansari', 'kec', 'bandung', 'wetan', 'uang', 'mesin', 'sms', 'banking', 'masuk', 'tari', 'kacau', 'layan']"
2,"['melakakukan', 'reservasi', 'malam', 'minimal', 'open', 'table', 'daerah', 'tax', 'suka', 'layan', 'cepat', 'ramah', 'enak', 'citylight', 'jauh', 'soup', 'mushroom', 'mushroom', 'tenderloin', 'bumbu', 'garem', 'asin', 'banget', 'triple', 'chocolate', 'cabe', 'enak', 'manis', 'pas', 'mulut', 'suka', 'puas']"
2,"['restoran', 'milik', 'lantai', 'letak', 'gedung', 'tama', 'boutique', 'hotel', 'sensasi', 'alaala', 'korea', 'jejak', 'langkah', 'restoran', 'hela', 'hanbok', 'pakai', 'tradisional', 'gadis', 'korea', 'gantung', 'hias', 'tembok', 'interior', 'mewah', 'makan', 'sedia', 'restoran', 'makan', 'korea', 'sedia', 'barbecue', 'sedia', 'daging', 'nonhalal', 'lanjut']"
1,"['dukung', 'jokowi', 'untung']"
0,"['tenggak', 'miras', 'oplos', 'ajar', 'tasikmalaya', 'tewas']"
2,"['desain', 'interior', 'suasana', 'pilih', 'mampir', 'tunggu', 'gerimis', 'hilang', 'menu', 'pesan', 'sodor', 'pilih', 'irish', 'coffee', 'banana', 'sweet', 'nachos', 'irish', 'kopi', 'muncul', 'hidang', 'foto', 'es', 'kopi', 'panggil', 'layan', 'pesan', 'oleh', 'irish', 'kopi', 'ingredient', 'erti', 'lanjut']"
2,"['hanamasa', 'zaman', 'kuliah', 'letak', 'bip', 'jalan', 'merdeka', 'ala', 'makan', 'ambil', 'masak', 'mantap']"
2,"['enak', 'jalan', 'jalan', 'pas', 'malam', 'malam', 'makan', 'order', 'gurame', 'bakar', 'gurame', 'overburn', 'tuju', 'utama', 'makan', 'mending', 'cari', 'jalan', 'jalan', 'bagus', 'pandang']"
2,"['penasaran', 'dusun', 'bambu', 'info', 'teman', 'jadi', 'dusun', 'bambu', 'daftar', 'wajib', 'ku', 'njungi', 'habis', 'libur', 'bandung', 'berangkat', 'dago', 'dusun', 'bambu', 'lewat', 'dago', 'arah', 'lembang', 'jalan', 'lokasi', 'dusun', 'bambu', 'banding', 'kampung', 'daun', 'sapu', 'lidi']"
2,"['enak', 'sambal', 'seuhah', 'porsi', 'rang', 'ayam', 'sambal', 'sambal', 'leunca']"
1,"['gua', 'marah', 'indosat', 'cacat', 'banget']"
1,"['sri', 'harga', 'karet', 'tani', 'miris', 'listrik', 'mahal', 'gas', 'mahal', 'langka', 'turun', 'logika', 'zaman', 'ribu', 'kg', 'pe', 'kg']"
1,"['korupsi', 'raja', 'lela', 'koruptor', 'bebas', 'liar', 'kantor', 'polisi', 'isi', 'cundang', 'mata', 'duit', 'bacok', 'bela', 'sanggup', 'bayar', 'benarbenar', 'malang', 'indonesia']"
1,"['manusiamanusia', 'lahir', 'cundang']"
2,"['hang', 'out', 'makanmakan', 'nasi', 'marah', 'bal', 'level', 'enak', 'potong', 'daging', 'udang', 'cumi', 'goreng', 'nasi', 'potong', 'daging', 'udang', 'cumi', 'segar', 'amis']"
1,"['laku', 'gusur', 'kawasan', 'sunda', 'kelapa', 'habis', 'pribumi', 'miskin']"
1,"['marah', 'tumben', 'telkomsel', 'eror']"
0,"['periksa', 'setya', 'novanto', 'kpk', 'telusur', 'libat', 'korupsi', 'ektp']"
1,"['indonesia', 'niat', 'jual', 'deh']"
2,"['jalan', 'braga', 'cocok', 'kumpul', 'kumpulkumpul', 'temanteman', 'lupa', 'mampir', 'lumayan', 'nyaman', 'nikmat', 'makan', 'malam', 'kawasan', 'braga', 'city', 'walk']"
1,"['kecewa', 'lagu', 'melody', 'echo', 'chamber', 'hmm', 'alir', 'ubah', 'pyschedelic', 'kayak', 'shoegazing', 'rumor', 'pria', 'semenjak', 'putus', 'kevin', 'parker', 'tame', 'impala']"
1,"['payah', 'layan', 'pos', 'indonesia']"
2,"['temanteman', 'kunjung', 'agustus', 'makan', 'resto', 'enak', 'harga', 'jangkau', 'kelas', 'resto', 'layan', 'cepat', 'gesit', 'makan', 'favorit', 'hongarian', 'soup', 'newyork', 'tenderloin', 'cocok', 'pasang', 'jamu', 'tamu', 'luarkota', 'pandang', 'resto', 'kota', 'bandung', 'hujan', 'saran', 'duduk', 'gedung', 'nikmat', 'suasana', 'dingin']"
1,"['keluarga', 'makan', 'siang', 'lantai', 'seberang', 'area', 'kitchen', 'nyaman', 'staf', 'kitchen', 'berisik', 'bicara', 'bahasa', 'sunda', 'kasar', 'suara', 'lantang', 'makan', 'tunjang', 'nyaman', 'nilai']"
2,"['kali', 'makan', 'malam', 'the', 'tahun', 'langsung', 'tawar', 'mbak', 'aisyah', 'romantis', 'makan', 'malam', 'makan', 'malam', 'the', 'tahun', 'view', 'bagus', 'makana', 'enak', 'layan', 'muas', 'terima', 'kasih', 'aisyah', 'bantu', 'momen', 'indah', 'pacar', 'senang', 'haru', 'kejut']"
2,"['suka', 'banget', 'makan', 'siang', 'ayam', 'sambal', 'enak', 'banget', 'harga', 'hemat', 'ayam', 'resap', 'tulang', 'es', 'ludah', 'buaya', 'segar', 'adem', 'perut', 'makan', 'sambal', 'pedas', 'layan', 'sigap', 'ramah', 'suka', 'kasir', 'tulis', 'sumbang', 'amal', 'makan', 'enak', 'perut']"
1,"['tolol', 'pimpin', 'diketawain', 'moderator', 'oke', 'oce', 'eh', 'orang', 'suruh', 'tukang', 'becak', 'dasar', 'anus', 'buswetan']"
2,"['ramai', 'unjung', 'harga', 'jangkau', 'indomie', 'keju', 'roti', 'bakar', 'saji', 'tumpu', 'keju', 'limpah']"
1,"['bekal', 'referensi', 'internet', 'gemar', 'steak', 'cari', 'alternatif', 'datang', 'salah', 'abuba', 'pesan', 'tenderlorin', 'bone', 'bakar', 'matang', 'tunggu', 'resto', 'penuh', 'pekan', 'pesan', 'bayang', 'steak', 'gosong', 'keras', 'steak', 'merah', 'cenderung', 'mentah', 'saji', 'asalasal', 'an', 'steak']"
2,"['ragu', 'internetan', 'pakai', 'smartfren', 'puas', 'pakai']"
1,"['dukung', 'sayang', 'koruptor', 'orang', 'kader', 'demokrat', 'jeblos', 'kebun', 'binatang']"
1,['beranta']
2,"['lounge', 'lantai', 'hotel', 'grandia', 'bawa', 'konsep', 'city', 'lounge', 'tarik', 'perhati', 'latar', 'pasupati', 'fly', 'over', 'icon', 'kota', 'bandung', 'peristiwa', 'jumat', 'tanggal', 'february', 'kemarin', 'unjung', 'ramai', 'pilih', 'menu', 'variatif', 'tambah', 'promo', 'bir', 'tarik']"
2,"['cari', 'steak', 'murah', 'harga', 'jangkau', 'lumayan', 'menu', 'favorit', 'tenderloin', 'double', 'extra', 'sauce', 'milkshake', 'flat', 'mantap', 'jus', 'alpukat', 'kalah', 'enak']"
2,"['dessert', 'suka', 'banget', 'enak', 'pas', 'nyaman', 'bersih', 'elegant', 'makan', 'unik', 'hidang']"
2,"['suka', 'makan', 'bandung', 'makan', 'piring', 'daun', 'pisang', 'coba', 'ayam', 'bambu', 'sesal', 'jual', 'ikan', 'hiu', 'sedih', 'babi', 'hiu', 'pajang', 'ikanikan', 'lemari', 'dingin']"
2,"['kafe', 'pandang', 'pandang', 'kota', 'bandung', 'malam', 'bagus', 'luas', 'kerlap', 'kerlip', 'lampu', 'kota', 'bandung', 'ramai', 'indah', 'harga', 'makan', 'bilang', 'cenderung', 'murah', 'standar', 'kafe', 'lumayan', 'saji']"
2,"['sedia', 'menu', 'sesuai', 'masakan', 'rumah', 'bakmoy', 'kangkung', 'petis', 'lotek', 'tinggal', 'es', 'buah']"
2,"['restoran', 'pindah', 'jalan', 'siliwangi', 'pesan', 'fried', 'chicken', 'skin', 'fried', 'mushroom', 'spinach', 'potato', 'garlic', 'rosemary', 'pina', 'colada', 'pina', 'colada', 'segar', 'makan', 'enak']"
0,"['beli', 'tisu', 'paseo']"
2,"['tunggu', 'hidang', 'muncul', 'masuk', 'mulut', 'lupa', 'tunggu', 'steak', 'enak', 'kuekue', 'roti', 'jerman', 'enak']"
1,"['biar', 'manusia', 'busuk', 'hidup', 'negara', 'bisabisa', 'negara', 'benarbenar', 'bubar']"
0,"['tweeps', 'selesai', 'transaksi', 'kirim', 'pasti', 'cek', 'alamat', 'resi', 'tinggal', 'counter', 'jne', 'pondok', 'timur']"
1,"['harga', 'mahal', 'saji', 'kecewa', 'makan', 'dingin', 'server', 'hangat']"
2,"['pandang', 'keren', 'banget', 'makan', 'enak', 'pilih', 'staf', 'ramahramah', 'makan']"
2,"['makan', 'enak', 'gurame', 'goreng', 'garing', 'sate', 'suasana', 'kampung', 'sensasi', 'sendiri', 'air', 'terjun', 'kafe']"
2,"['bubur', 'ahong', 'enak', 'makan', 'makan', 'malam', 'menu', 'nikmat', 'bubur', 'rumah', 'makan', 'ramai', 'kunjung', 'luas', 'bubur', 'enak']"
0,"['info', 'refundable', 'pesan', 'summary', 'isi', 'data', 'tumpang']"
2,"['kafe', 'saji', 'suasana', 'romantis', 'pasang', 'pilih', 'spot', 'balkon', 'pandang', 'pandang', 'kota', 'bandung', 'saran', 'gelap', 'harga', 'makan', 'tawar', 'masuk', 'akal', 'banding', 'dapat', 'suasana', 'makan']"
2,"['enak', 'nyaman', 'suasana', 'romantis', 'konsep', 'restoran', 'modern', 'layan', 'saji', 'cepat']"
1,"['saldo', 'gopay', 'tbtb', 'habis', 'laden', 'orang', 'usil', 'enggak', 'ku', 'gojek', 'tolong', 'tangangi', 'susah']"
2,"['tuju', 'tahan', 'marah', 'aksi', 'panser', 'tsbt']"
2,"['iri', 'bahagia', 'orang', 'bahagia', 'orang', 'bahagia', 'jokowi', 'presiden', 'periode', 'indonesia', 'bahagia']"
2,"['tetap', 'era', 'surabaya', 'kerja', 'pemda', 'kabupaten', 'manokwari', 'selatan', 'mekar', 'kabupaten', 'induk', 'manokwari', 'jalan', 'bagus', 'era', 'jokowi', 'jalan', 'gunung', 'bembab', 'video', 'renovasi', 'jalan', 'bagus']"
2,"['toko', 'tunggal', 'lupa', 'beli', 'roti', 'bakar', 'roti', 'bakar', 'beda', 'roti', 'tekstur', 'roti', 'bolu', 'kukus', 'lembut', 'harum', 'roti', 'lupa', 'beli', 'roti', 'keju', 'enak', 'banget', 'mentega', 'keju', 'roti']"
2,"['makana', 'bau', 'makan', 'barat', 'steak', 'pasta', 'pizza', 'menu', 'indonesia', 'nasi', 'bakar', 'nasi', 'goreng', 'nyaman', 'harga', 'relatif', 'mahal', 'ribu', 'rupiah']"
2,"['acara', 'mata', 'najwa', 'bagus', 'banget', 'didik', 'informatif']"
0,"['refleksi', 'selenggara', 'layan', 'publik', 'kepris']"
0,"['besok', 'anggota', 'dpr']"
2,"['letak', 'rm', 'ampera', 'jalan', 'soekarno', 'hatta', 'jalan', 'utama', 'batas', 'kota', 'luas', 'arena', 'main', 'anak', 'cocok', 'bawa', 'keluarga']"
2,"['menu', 'gading', 'resto', 'coba', 'mes', 'shabushabu', 'kualitas', 'enak', 'layan', 'harga', 'jangkau', 'rekomendasi', 'bilamana', 'bawa', 'tamu', 'makan', 'malam', 'keluarga']"
2,"['suka', 'lemak', 'lumer', 'mulut', 'sayang', 'daging', 'alot', 'bumbu', 'khas', 'banding', 'satesate']"
2,"['kali', 'suis', 'butcher', 'rekomendasi', 'teman', 'asli', 'bandung', 'kuno', 'interior', 'steak', 'enak', 'saus', 'cenderung', 'speciality', 'kemarin', 'coba', 'tenderloin', 'kosong', 'mes', 'sirloin', 'parmegio', 'minum', 'jus', 'avocado', 'mmm', 'enak']"
0,"['tokohtokoh', 'gerak', 'gera', 'partai', 'pki', 'indonesia', 'surabaya', 'iwan', 'skeneder', 'paul', 'dundes', 'woolvowiz', 'oliver', 'north', 'calvin', 'haris', 'agung', 'sasongko', 'putra', 'mas', 'agung', 'agung', 'priyambodo', 'eko', 'pratomo', 'curup', 'jehan', 'kopral', 'pki', 'tri', 'sutrisno', 'cs']"
0,"['gus', 'mus', 'bela', 'doa', 'menteri', 'sus', 'pudjiastuti', 'via']"
2,"['letak', 'dekat', 'hotel', 'harris', 'ciumbuleuit', 'inap', 'inap', 'incar', 'suami', 'suka', 'kopi', 'penasaran', 'coba', 'kopi', 'jack', 'runner', 'roasting', 'kopi', 'masak', 'kopi', 'giling', 'wangi', 'semerbak', 'penuh', 'kafe', 'duduk', 'teras']"
1,"['sesal', 'beli', 'handphone', 'xiaomi', 'kali', 'pakai', 'handphone', 'merek']"
2,"['suka', 'steak', 'steak', 'olah', 'saji', 'classic', 'sayur', 'kentang', 'bakar', 'merek', 'eks', 'entrecote', 'paris', 'rekomendasi', 'suka', 'medium', 'rare', 'daging', 'juicy', 'kering', 'rumah', 'tua', 'arsitektur', 'belanda', 'layan', 'rapi', 'harga', 'sesuai', 'steak']"
2,"['gerai', 'minum', 'foodcourt', 'griya', 'metro', 'pilih', 'minum', 'batas', 'minum', 'botol', 'kotak', 'air', 'mineral', 'harga', 'standar', 'food', 'court']"
0,"['revisi', 'om']"
2,"['akses', 'bilang', 'susah', 'saran', 'motor', 'makan', 'enak', 'pandang', 'enak', 'banget', 'bayar', 'deh', 'bagus', 'foto', 'foto', 'pasang', 'makan', 'bilang', 'standar', 'kafe', 'pas', 'kantong', 'bukit', 'keraton', 'lewat', 'kafe']"
2,"['ayam', 'goreng', 'renyah', 'bumbu', 'khas', 'es', 'krim', 'sundae', 'segar', 'harga', 'murah', 'chocolate', 'strawbery', 'blueberry', 'kiwi']"
1,"['sulit', 'nasehat', 'paksa']"
1,"['jual', 'video', 'testing', 'baterai', 'masalah', 'telepon', 'genggam', 'restart', 'hentihenti', 'pakai', 'baterai', 'rusak', 'telepon', 'genggam', 'jual', 'sedia', 'tanggung', 'tolak']"
2,"['bandung', 'jalanjalan', 'ciwalk', 'suka', 'mampir', 'the', 'kiosk', 'ciwalk', 'pilih', 'makan', 'minum', 'sunda', 'makan', 'minum', 'kenal', 'ku', 'mpulkan', 'bingung', 'pilih', 'makan', 'sisi', 'harga', 'mahal']"
